	AD-ATAC-TF_Central-Mean	AD-ATAC-TF_Window-Mean	AD-ATAC-TF-10000_Central-Mean	AD-ATAC-TF-10000_Window-Mean	AD-ATAC-TF-1000_Central-Mean	AD-ATAC-TF-1000_Window-Mean	AD-ATAC-TF-100_Central-Mean	AD-ATAC-TF-100_Window-Mean	AD-ATAC_Central-Mean	AD-ATAC_Window-Mean	NE-ATAC-TF_Central-Mean	NE-ATAC-TF_Window-Mean	NE-ATAC-TF-10000_Central-Mean	NE-ATAC-TF-10000_Window-Mean	NE-ATAC-TF-1000_Central-Mean	NE-ATAC-TF-1000_Window-Mean	NE-ATAC-TF-100_Central-Mean	NE-ATAC-TF-100_Window-Mean	NE-ATAC_Central-Mean	NE-ATAC_Window-Mean	AR-10000_Central-Mean	AR-10000_Window-Mean	AR-1000_Central-Mean	AR-1000_Window-Mean	ASCL1-10000_Central-Mean	ASCL1-10000_Window-Mean	ASCL1-1000_Central-Mean	ASCL1-1000_Window-Mean	AR-Pom_Central-Mean	AR-Pom_Window-Mean	AR-Sev_Central-Mean	AR-Sev_Window-Mean	ASCL1-Cej_Central-Mean	ASCL1-Cej_Window-Mean
FH0166_E_2_A	0.731905	0.8798234848484848	0.7334799999999999	0.8844531060606057	0.7602075	0.8854888636363635	0.8327600000000001	0.8847659090909088	0.7510525	0.8871912878787875	1.0125725	0.9961796212121214	1.012705	0.9953186363636366	1.0106574999999998	0.9968290909090908	1.0248225	1.0028324999999996	1.0160475	1.001456818181818	0.7358425	0.8709398484848485	0.6369374999999999	0.8107068181818182	0.926705	0.959869393939394	0.887605	0.9470269696969698	0.9088725	0.9209665909090909	0.776315	0.8824876515151515	0.9768425000000001	0.9361211363636365
FH0166_E_1_A	0.8391675	0.9320390909090913	0.8343025000000001	0.932262272727273	0.8634875000000001	0.9348432575757574	0.8917949999999999	0.9319539393939394	0.854305	0.9368020454545464	1.010955	0.9969822727272721	1.0106325	0.9961684090909092	0.98548	0.9988625757575762	0.9808399999999999	0.9921261363636367	1.0174375	1.0019482575757577	0.83692	0.9315125757575755	0.77094	0.9081157575757576	0.957905	0.9676950757575757	0.9301425	0.9618539393939392	0.9557074999999999	0.9487168181818186	0.8595700000000001	0.9270235606060608	0.9981399999999999	0.9510878787878785
FH0243_E_1_A	0.9814575	0.9949590151515146	0.9677475	0.9916540151515153	0.9910175000000001	0.9969242424242426	1.005715	1.003348257575758	0.9931125000000001	0.998054015151515	1.01477	0.9988649242424243	1.0186024999999999	0.9989221212121214	0.9934375	0.9985533333333334	1.0312775	1.0019356818181815	1.0204275	1.0031011363636362	0.988665	0.9970959090909086	0.978485	0.9954522727272722	0.9802575	0.9798254545454546	0.9608650000000001	0.9757531060606063	1.0309175	0.9894373484848489	0.979155	0.9850481060606061	1.0114625	0.9693042424242427
FH0689_E_1_A	0.9754849999999999	0.9917387878787873	0.9618525	0.9874830303030303	1.002315	0.9966585606060604	0.9739875	0.9845960606060608	0.9832399999999999	0.9960440151515152	0.9969574999999999	0.9930238636363636	1.00177	0.9937356818181821	0.966835	0.9921965909090912	0.99466	0.9997769696969699	1.0025249999999999	0.9972514393939392	0.984535	0.994727803030303	0.9812424999999999	0.9916274999999997	0.96271	0.9752077272727274	0.9510125	0.9677572727272729	1.026455	0.9855760606060607	0.9786199999999999	0.9836395454545457	1.00888	0.9624701515151513
FH0450_E_2_A	0.9697875	0.9854021969696968	0.9592275	0.9833126515151517	0.9821425	0.9872070454545446	0.9314325000000001	0.9812243181818182	0.9806349999999999	0.9894457575757578	1.0229475000000001	1.0007093939393938	1.0244	1.0004487121212124	1.0184575	1.0008980303030306	1.0446525000000002	1.0040092424242424	1.0229875000000002	1.0045151515151514	0.968325	0.984450303030303	0.95065	0.9778977272727278	0.985025	0.9815789393939393	0.96618	0.975803787878788	1.02526	0.9837544696969689	0.9784174999999999	0.9815398484848485	1.0332075	0.9743471969696966
FH0119_E_1_A	0.988845	0.9980199242424245	0.9742725	0.9935365151515153	1.01098	0.9963053030303031	0.9643174999999999	0.9693925000000001	0.9966200000000001	1.0005831060606063	1.0196525	1.0015395454545455	1.0207424999999999	1.001757575757576	1.0192324999999998	1.0061063636363636	1.0749849999999999	1.012843409090909	1.0235125	1.0050167424242424	0.9942425	1.0005341666666672	1.008005	1.0007097727272725	0.9981000000000001	0.9840152272727272	0.9618450000000001	0.9768703030303032	1.03888	0.9927616666666663	0.9848	0.9883900757575758	1.0352824999999999	0.9751796969696966
FH0729_E_1_A	0.8339525000000001	0.9346492424242427	0.82363	0.9323215909090908	0.84909	0.9340880303030299	0.843645	0.9276874999999998	0.8467875	0.9400503787878787	0.9965225	0.998474318181818	0.9956625000000001	0.9977197727272722	0.9711975	0.9992507575757579	0.98315	1.000053333333333	1.00498	1.0025725757575754	0.8677175	0.943639015151515	0.81275	0.9177823484848477	0.937415	0.9648921212121214	0.8971049999999999	0.956326136363636	0.97112	0.9578218181818183	0.8542725	0.929689696969697	0.9758825	0.9429666666666673
CRPC_554_T2	0.8531525000000001	0.9256058333333331	0.8515125	0.9271327272727273	0.8658075000000001	0.9255485606060606	0.8700650000000001	0.9233468939393937	0.876875	0.9352320454545453	1.03253	1.0048807575757575	1.0322	1.0046216666666665	1.0316675	1.006588560606061	1.05424	1.0210098484848487	1.0404149999999999	1.0114040909090918	0.8370299999999999	0.9215735606060611	0.7698075	0.8776039393939394	0.9744825	0.9688354545454546	0.9292525	0.9597051515151515	0.9811075	0.9509783333333333	0.89471	0.9282651515151515	0.9982174999999999	0.9466112121212125
FH0567_cDE_1	0.9778	0.9970464393939391	0.9598724999999999	0.9938407575757574	0.984685	0.9994992424242426	0.9614225000000001	0.9998631818181817	0.9885250000000001	0.9996860606060605	1.001895	0.9988022727272726	1.00136	0.9990614393939389	0.9843824999999999	0.9969689393939395	1.0502075	1.003921439393939	1.0065275	1.0020295454545451	0.98685	0.9989428787878794	0.9854750000000001	1.0020085606060605	0.9724200000000001	0.9810612121212123	0.9496675	0.9739352272727273	1.037015	0.9925628030303033	0.9859925	0.9884976515151515	1.019395	0.9717562121212121
FH0334_E_1_A	0.82171	0.9194556818181819	0.825145	0.9228859090909092	0.8259475000000001	0.9239757575757575	0.827735	0.9096790909090909	0.8356950000000001	0.9262787878787879	1.0102624999999998	0.999208106060606	1.011555	0.9991244696969696	1.0129875000000002	1.000535075757576	1.0248	1.0009999242424241	1.0171225	1.004567424242424	0.80584	0.9054824242424241	0.7225575	0.85389946969697	0.9428750000000001	0.9654878787878787	0.904145	0.9618982575757578	0.9483650000000001	0.9417074242424243	0.8674875000000001	0.9257404545454551	0.9823325	0.9432439393939394
FH0200_E_2_A	0.7997700000000001	0.9196218181818181	0.8055675	0.9225810606060606	0.8231999999999999	0.9216251515151517	0.7913	0.9078728030303034	0.8182625	0.9267641666666661	1.0182275	0.9994606818181818	1.017015	0.9989338636363639	1.0183475	0.9978661363636369	1.1046999999999998	0.9973846969696971	1.0207825000000001	1.0044045454545456	0.7776725	0.9111018181818182	0.6545875	0.8561962878787881	0.9556250000000001	0.9730550757575761	0.9168575	0.962207424242424	0.9490075	0.9422193181818181	0.8399524999999999	0.9212989393939396	1.0229175000000001	0.9569628030303032
FH0377_E_2_A	0.888805	0.9577806060606062	0.8818125	0.956205984848485	0.896235	0.9579290909090907	0.9290525	0.9636734848484849	0.9042775000000001	0.9628485606060608	1.0106925	0.9995742424242421	1.0120399999999998	0.9991454545454548	1.01087	0.9970992424242426	1.05094	1.0032797727272724	1.0171325	1.0040318939393942	0.8905875	0.9589870454545455	0.841755	0.9376546212121213	0.9650150000000001	0.9748805303030302	0.9453375	0.9683995454545455	0.9785025	0.96554803030303	0.9077249999999999	0.9550824242424246	1.0031725	0.9616881060606057
