	AD-ATAC-TF_Central-Mean	AD-ATAC-TF_Window-Mean	AD-ATAC-TF-10000_Central-Mean	AD-ATAC-TF-10000_Window-Mean	AD-ATAC-TF-1000_Central-Mean	AD-ATAC-TF-1000_Window-Mean	AD-ATAC-TF-100_Central-Mean	AD-ATAC-TF-100_Window-Mean	AD-ATAC_Central-Mean	AD-ATAC_Window-Mean	NE-ATAC-TF_Central-Mean	NE-ATAC-TF_Window-Mean	NE-ATAC-TF-10000_Central-Mean	NE-ATAC-TF-10000_Window-Mean	NE-ATAC-TF-1000_Central-Mean	NE-ATAC-TF-1000_Window-Mean	NE-ATAC-TF-100_Central-Mean	NE-ATAC-TF-100_Window-Mean	NE-ATAC_Central-Mean	NE-ATAC_Window-Mean	AR-10000_Central-Mean	AR-10000_Window-Mean	AR-1000_Central-Mean	AR-1000_Window-Mean	ASCL1-10000_Central-Mean	ASCL1-10000_Window-Mean	ASCL1-1000_Central-Mean	ASCL1-1000_Window-Mean	AR-Pom_Central-Mean	AR-Pom_Window-Mean	AR-Sev_Central-Mean	AR-Sev_Window-Mean	ASCL1-Cej_Central-Mean	ASCL1-Cej_Window-Mean
FH0103_E_1_A	0.98076	0.9796380303030308	0.9804575	0.9760664393939389	0.8991849999999999	0.9666625757575757	0.836375	1.008287272727273	0.9925124999999999	0.983108863636364	0.98985	1.0085776515151517	0.985875	1.0082481060606059	0.8716550000000001	1.0117494696969698	1.4450975000000001	1.0671378787878791	1.0089799999999998	1.0132654545454545	0.9610899999999999	0.9780225757575759	0.9889175000000001	0.9740342424242424	0.97627	0.9805601515151513	0.9148775	0.951053409090909	1.0531275	0.9806672727272723	0.9683425	0.9758323484848485	1.1273825	0.9924330303030299
FH0428_E_1_A	1.003815	1.0078981060606067	1.00038	1.0020268181818186	0.9336625000000001	1.0038141666666662	1.0959075	0.9990010606060613	1.0438275	1.004965	0.9782325000000001	1.0029036363636366	0.9612525	1.0011203030303035	0.989165	1.0194526515151514	0.69323	1.037059924242424	1.0046875000000002	1.0047823484848486	1.0131625	1.0017810606060606	0.9939925000000001	0.987930681818182	0.943925	0.997372272727273	0.9984499999999998	0.9696506818181814	1.00898	0.9901296212121213	1.00952	0.9889556818181815	1.0668175	0.998528106060606
FH0226_E_1_A	0.997105	0.9892820454545457	0.9913625	0.9929393181818182	1.0186549999999999	1.0028421969696977	1.1856849999999999	0.9596059090909091	0.9892325000000001	0.9929233333333328	0.9722350000000001	1.0007864393939394	0.9759249999999999	0.9995378030303025	1.01409	0.998695303030303	0.9301249999999999	1.0177315909090912	0.97252	1.0065350757575755	0.9956175	0.9931781818181817	1.2148599999999998	1.009202196969697	0.9993000000000001	0.9761466666666665	0.9255175	0.975376515151515	1.051695	0.9832053787878787	0.9855225	0.979728787878788	1.1465	0.9944835606060604
FH0166_E_2_A	0.7481850000000001	0.8767318181818188	0.7820925	0.8845955303030302	0.8478100000000001	0.8779803030303027	1.406295	0.8469280303030303	0.7827900000000001	0.8838491666666666	1.0283849999999999	1.006800227272728	1.03967	1.0093120454545457	1.0814875	1.002477954545455	1.06284	0.9948962121212124	1.0399800000000001	1.0097188636363634	0.7112775	0.8606146212121212	0.7588525000000002	0.8181083333333331	0.9340625	0.9637507575757575	1.0281825	0.9822190151515151	0.901515	0.9180739393939394	0.78477	0.8803759090909086	1.053325	0.9509943181818183
CRPC_22_1	0.9231875	0.9716478030303026	0.8970149999999999	0.9707050000000005	0.9383249999999999	0.9557922727272722	0.8528875	0.9194780303030302	0.9560925	0.9758287121212119	1.0146	1.002884848484849	1.010945	1.0036275000000003	0.9620624999999999	1.051755454545455	0.564815	1.0507217424242428	1.0443125	1.0099990909090908	0.9129	0.965413106060606	0.9816725	0.9257838636363637	0.9772749999999999	0.9881125	0.8358524999999999	0.9788043181818183	1.029235	0.9811197727272726	0.942345	0.9688224999999996	1.180295	0.9877375757575764
FH0567_cDE_2	1.0082825	1.0050805303030306	0.9991574999999999	1.0017012121212123	1.0018025	0.9899883333333334	0.9575674999999999	1.0044500757575758	1.0108675	1.0040161363636368	1.0216874999999999	1.003306893939394	1.02052	1.003432348484848	1.035465	1.0073240151515146	1.4866925	0.995806439393939	1.0287849999999998	1.0056367424242427	0.9841775	1.0061876515151518	1.0213425	1.0299331818181818	0.98163	0.9817715151515152	0.9945174999999999	0.9668775757575755	1.0578425	0.9973082575757576	0.99359	0.9881731060606056	1.0712774999999999	0.9806026515151517
FH0166_E_1_A	0.8309925	0.9271925757575759	0.7956575	0.9195671212121211	0.763895	0.9025877272727278	0.804205	0.9401391666666666	0.8790325	0.9315093939393942	1.0021425000000002	0.9961397727272728	1.0044125000000002	0.996282424242424	0.8685824999999999	0.9932308333333335	0.9297525	1.0764368181818185	1.0010999999999999	1.001666287878788	0.849865	0.9270081060606061	0.7729475	0.8941421969696968	0.9962875	0.9704675757575754	1.0264475	0.926705	0.9975625000000001	0.9438303030303028	0.8693749999999999	0.9251206818181817	1.0906150000000001	0.9524805303030307
FH0243_E_1_A	0.94414	0.9963444696969698	0.91926	0.9894156818181824	0.8526225000000001	0.9981259848484847	1.1123350000000003	0.9858600757575761	0.980805	0.9998379545454545	1.0410024999999998	0.998575227272727	1.0355825	0.9979584090909089	1.1258025	1.013792803030303	1.5636774999999998	1.0193494696969698	1.0280375	1.0067830303030298	0.958005	0.9948631060606059	0.9272875	1.0032156818181814	1.0062200000000001	0.9818762878787878	1.0880025	0.9604036363636363	1.0521425	0.9929232575757573	0.98565	0.9861953787878787	1.0672300000000001	0.9813953030303033
FH0689_E_1_A	1.029995	0.9918609848484844	1.021915	0.990381893939394	1.0973950000000001	0.9855196969696967	1.2234475	0.9628242424242425	1.02732	0.9952160606060609	1.0228125000000001	0.9845722727272727	1.0082575	0.9823320454545449	0.8734375	0.9771341666666664	0.9494675	0.9741788636363636	1.012295	0.9985837121212121	1.0080225	0.9981321212121215	1.001505	1.017759318181818	0.984355	0.9780086363636366	0.9745175	0.9773561363636366	1.0392674999999998	0.9926216666666675	0.989645	0.9828779545454543	1.0904275	0.9692338636363638
FH0450_E_2_A	1.0020525	0.9794095454545455	0.99786	0.9778706818181819	0.9428825000000001	0.9772834090909084	0.8492599999999999	0.9541718181818183	1.0049275	0.9902983333333334	1.0345525	1.0025862121212121	1.03187	1.0056139393939396	0.9962375000000001	1.0096478787878793	0.6613825	1.0287078787878783	1.0402925	1.0095236363636362	0.9939724999999999	0.979083787878788	1.0323274999999998	0.9345958333333335	0.9981325000000001	0.9790679545454547	0.8827325	0.9643812121212122	1.037395	0.9834957575757571	1.012035	0.9826300000000006	1.10754	0.9903328787878792
